NAME	TITLE	SCORE	
GNGT1	NA	0.13608655	
PCDHGA3	NA	0.13606773	
STX1B	NA	0.1360638	
PNLDC1	NA	0.13602927	
MYH2	NA	0.13602492	
AL672142.1	NA	0.13602154	
TMPRSS11A	NA	0.13599893	
SH2D4B	NA	0.13598885	
LMOD3	NA	0.13594419	
CD1A	NA	0.13590662	
SPATA22	NA	0.13588734	
RNASE7	NA	0.13588677	
CRYBA1	NA	0.13583775	
CHGB	NA	0.13582303	
ASPA	NA	0.13581915	
APOA1	NA	0.13580799	
FLRT1	NA	0.13580465	
FOXL2NB	NA	0.1357937	
IRGC	NA	0.13575862	
FBXL22	NA	0.13575499	
ADGRA1	NA	0.1357228	
FAM187B	NA	0.13569926	
AIPL1	NA	0.135695	
THPO	NA	0.1356655	
TECTA	NA	0.13564786	
TEX53	NA	0.1356364	
DCHS1	NA	0.13560545	
ARMCX2	NA	0.13560534	
CCN4	NA	0.13560298	
HPCA	NA	0.13555446	
GNAT2	NA	0.13555273	
TMPRSS7	NA	0.13553585	
DMRTB1	NA	0.1355229	
HRNR	NA	0.13551335	
DECR2	NA	0.13550678	
AC004076.1	NA	0.13550207	
CIDEA	NA	0.13548523	
SPATA32	NA	0.13546053	
MYO1A	NA	0.1354413	
TUBA4B	NA	0.13543615	
DDIT4L	NA	0.13541041	
CALHM3	NA	0.13530901	
RGS13	NA	0.13524798	
EYS	NA	0.13524008	
KRT4	NA	0.13523883	
PNMA8A	NA	0.13523073	
FGD1	NA	0.13522767	
SHCBP1L	NA	0.13521409	
ATP6V0A4	NA	0.1352114	
RSPO4	NA	0.13520321	
C7orf33	NA	0.13519941	
AC093899.2	NA	0.13516267	
GYG2	NA	0.13516237	
ANGPT4	NA	0.13513157	
COL24A1	NA	0.13512991	
LYZL1	NA	0.13512774	
RD3	NA	0.13510434	
ENAM	NA	0.13509783	
SPATA12	NA	0.13505527	
ORM1	NA	0.13503869	
GJA4	NA	0.13502209	
PLCXD3	NA	0.13501406	
RLN3	NA	0.13500267	
LRP1B	NA	0.13500081	
GSX2	NA	0.13499679	
ABCC12	NA	0.134989	
MAT1A	NA	0.13497633	
ABCA6	NA	0.13497381	
LMNTD1	NA	0.13494974	
SLC5A7	NA	0.13494411	
HS3ST5	NA	0.13493763	
COL14A1	NA	0.13493036	
C20orf202	NA	0.13491371	
C1orf105	NA	0.13489461	
CAPN12	NA	0.13488433	
TMEM244	NA	0.13487388	
INSC	NA	0.13487382	
TMEM233	NA	0.13485953	
SMTNL2	NA	0.1348583	
C3orf20	NA	0.13484323	
PROX2	NA	0.13481173	
LGI2	NA	0.13480188	
SH3GL2	NA	0.13476779	
PLA1A	NA	0.13475774	
FADS6	NA	0.13474755	
GABRP	NA	0.13474289	
HTR3E	NA	0.13472296	
GPHA2	NA	0.13467273	
DSCAML1	NA	0.13460296	
C20orf203	NA	0.13457122	
MGP	NA	0.13453034	
LHX9	NA	0.13451627	
UPK1B	NA	0.13450299	
GPR63	NA	0.13449657	
THSD4	NA	0.13448927	
TPSD1	NA	0.13447876	
CCL15	NA	0.13445064	
C11orf94	NA	0.13444333	
LINGO1	NA	0.1344333	
ZNF90	NA	0.13440345	
ATP12A	NA	0.13436624	
GSDMA	NA	0.13436507	
KHDRBS3	NA	0.13434151	
HPR	NA	0.13432775	
ASB15	NA	0.13427311	
IL22RA1	NA	0.13424133	
ASAH2	NA	0.13423382	
SEMA6D	NA	0.13422553	
SYNGR3	NA	0.13422514	
CNTN5	NA	0.13421491	
RCOR2	NA	0.1342092	
DMGDH	NA	0.13419025	
HOXC10	NA	0.13418657	
KRT35	NA	0.1341673	
BCHE	NA	0.13416044	
KLHL10	NA	0.13409288	
CRYGA	NA	0.13408282	
NRXN1	NA	0.13407809	
ADIG	NA	0.13406861	
RFLNA	NA	0.13403802	
CDKL2	NA	0.13403367	
FAM241A	NA	0.13403223	
ART1	NA	0.13401605	
KCNS2	NA	0.13400774	
TCF23	NA	0.13400249	
MYH13	NA	0.13398145	
ZNF19	NA	0.1339688	
CRISPLD1	NA	0.13392282	
HMGCS2	NA	0.13390298	
DCST1	NA	0.13385445	
ADGRF2	NA	0.1338337	
PATE2	NA	0.13379633	
PPARGC1A	NA	0.133787	
MB	NA	0.13375029	
PLA2R1	NA	0.13373813	
NHLRC4	NA	0.13373502	
GFRA3	NA	0.13368408	
GPNMB	NA	0.13368173	
KLHL35	NA	0.133662	
ZNF578	NA	0.13365623	
IL17F	NA	0.13364135	
HDX	NA	0.1336363	
CASQ1	NA	0.13361244	
FUT6	NA	0.13360876	
ZIM2	NA	0.13359445	
KCNK10	NA	0.13355099	
IRX6	NA	0.13353038	
PIWIL3	NA	0.1334921	
SALL4	NA	0.13346952	
ARHGDIG	NA	0.13345498	
BANF2	NA	0.13338707	
FABP12	NA	0.1333718	
FGF14	NA	0.13336416	
POU1F1	NA	0.13334964	
CCKAR	NA	0.13333368	
PFKFB1	NA	0.13332208	
BAAT	NA	0.13331668	
AL592490.1	NA	0.1333115	
HNF1A	NA	0.13331135	
ZGLP1	NA	0.133295	
PENK	NA	0.13328761	
GJB6	NA	0.13327491	
GBX1	NA	0.13323262	
RND2	NA	0.13320296	
FMOD	NA	0.13319431	
GHRHR	NA	0.133192	
ADAM7	NA	0.13318714	
ATP6V1E2	NA	0.13318545	
BEND2	NA	0.13317499	
CDH6	NA	0.13316476	
CD34	NA	0.133157	
KCNQ3	NA	0.13309263	
CABP2	NA	0.13308032	
SULF1	NA	0.1330609	
ACSM5	NA	0.13305908	
CSDC2	NA	0.13305905	
ERG	NA	0.13305418	
COL15A1	NA	0.13305277	
MRGPRE	NA	0.13305072	
PLAAT2	NA	0.13304956	
PDPN	NA	0.13304065	
SH3TC2	NA	0.13303906	
TRIM6-TRIM34	NA	0.1330244	
LAMC2	NA	0.13300873	
F11	NA	0.13296154	
SMCO1	NA	0.13295928	
KRT32	NA	0.13295431	
PLGLB2	NA	0.13295344	
COL20A1	NA	0.13294642	
TEK	NA	0.13294455	
CHRNA3	NA	0.13293101	
IL34	NA	0.13288243	
DYNC1I1	NA	0.13282166	
PRDM14	NA	0.13280338	
NMRK2	NA	0.1327828	
CELF4	NA	0.13275504	
B3GNT8	NA	0.13274631	
CLCNKA	NA	0.13274446	
IL4	NA	0.13274303	
PTH	NA	0.13272953	
CNGA1	NA	0.13271903	
TEX101	NA	0.13271405	
LYPD3	NA	0.1327098	
SP7	NA	0.13270931	
NMBR	NA	0.13270918	
SFTPB	NA	0.132678	
THEM5	NA	0.13260503	
KLF1	NA	0.13260144	
CD40LG	NA	0.13257842	
ESRRG	NA	0.13256636	
TMPRSS15	NA	0.13256557	
AL035078.4	NA	0.13252789	
SMR3A	NA	0.13250457	
HIGD1B	NA	0.13250053	
CAVIN3	NA	0.13247764	
PLA2G2D	NA	0.13247475	
SMAD9	NA	0.1324608	
TEX14	NA	0.13245328	
CNN1	NA	0.13242747	
SMPDL3B	NA	0.13238867	
PIWIL2	NA	0.13238782	
CDNF	NA	0.13238247	
FGB	NA	0.13236916	
HOXB6	NA	0.13236023	
SPINK5	NA	0.13233092	
FCN2	NA	0.13233005	
LRCOL1	NA	0.1323186	
CLDN16	NA	0.13229704	
SCRT1	NA	0.13227032	
TFAP2B	NA	0.13225791	
DMRTC2	NA	0.13225555	
NLRP5	NA	0.1322469	
UPK2	NA	0.13222246	
ZPLD1	NA	0.13221535	
TNFSF12-TNFSF13	NA	0.1321961	
CCL25	NA	0.13219236	
SNX32	NA	0.13217777	
CDHR2	NA	0.13217545	
NPAS3	NA	0.13214205	
RSPO1	NA	0.13209772	
ZPBP	NA	0.13209732	
TLN2	NA	0.1320623	
DNAAF1	NA	0.13204195	
GRIN2D	NA	0.13202503	
NKAIN2	NA	0.13201424	
AGTR1	NA	0.13200054	
TBX2	NA	0.13195615	
PDE11A	NA	0.13193654	
FOXF1	NA	0.13191262	
METTL7B	NA	0.13190852	
CXorf58	NA	0.13189036	
F2	NA	0.13188936	
NTSR2	NA	0.13188827	
SCN3B	NA	0.13187978	
DNAH7	NA	0.13187851	
PLA2G12B	NA	0.131834	
IL37	NA	0.13183084	
ATP6V1B1	NA	0.13180907	
ANKS4B	NA	0.13178256	
ATRNL1	NA	0.13173746	
GPR1	NA	0.13173316	
CCDC33	NA	0.13172133	
MOGAT3	NA	0.13171743	
TH	NA	0.1317014	
C2orf66	NA	0.13170104	
VTN	NA	0.13168287	
SPRY4	NA	0.13167933	
C1orf167	NA	0.13165972	
SEMA3G	NA	0.13163431	
LRRC15	NA	0.1316331	
GYPB	NA	0.13160741	
TMEM74	NA	0.13158311	
ESRRB	NA	0.13157904	
MT3	NA	0.13157655	
DLX3	NA	0.13155274	
C2CD6	NA	0.13154791	
CXCL1	NA	0.13154612	
PCDHA8	NA	0.13154449	
CHST9	NA	0.13153517	
INSL5	NA	0.13152681	
DEFB131B	NA	0.13147877	
FOLR3	NA	0.13143803	
ATP1A4	NA	0.13143404	
SPATA31A6	NA	0.13142775	
SLC22A6	NA	0.1314121	
IL31RA	NA	0.13139221	
KRT3	NA	0.13137135	
TRIP13	NA	0.13134567	
IL20	NA	0.13132045	
VSTM2L	NA	0.13128777	
ADGRG7	NA	0.13126718	
SNX31	NA	0.13125473	
GEM	NA	0.13119838	
CCDC105	NA	0.13116676	
FSHB	NA	0.13112864	
LSAMP	NA	0.13112639	
CALCA	NA	0.13110454	
NKX6-3	NA	0.13110247	
SKOR1	NA	0.13107757	
AHSG	NA	0.13102743	
COL4A1	NA	0.13101365	
HAS1	NA	0.13100867	
RSPO3	NA	0.13099399	
ACSS3	NA	0.13098873	
NES	NA	0.1309882	
CLPSL1	NA	0.13098504	
NMU	NA	0.1309666	
GUCY2C	NA	0.13096313	
CSHL1	NA	0.1308893	
CYP24A1	NA	0.13088132	
TENM4	NA	0.13086954	
KCNK7	NA	0.13086295	
SDR16C5	NA	0.13085979	
UGT2A1	NA	0.13085549	
C1orf100	NA	0.13085389	
SST	NA	0.13084218	
CORO2B	NA	0.1308043	
RHPN1	NA	0.13079531	
CATSPER4	NA	0.13079527	
LAMB3	NA	0.1307804	
KCNH2	NA	0.13074726	
RAI2	NA	0.13072547	
LYPD4	NA	0.13070486	
CLVS2	NA	0.13068669	
PCDHA11	NA	0.1306866	
KLHL31	NA	0.130656	
ALDH8A1	NA	0.1306535	
C8B	NA	0.13063766	
FABP4	NA	0.13062966	
CNTFR	NA	0.13062192	
DPP6	NA	0.13061908	
KIAA0408	NA	0.13057707	
ADGRB3	NA	0.13056165	
FGFR4	NA	0.13051093	
ATP4A	NA	0.13048413	
RETNLB	NA	0.13047555	
C6orf118	NA	0.13046528	
CHRNA10	NA	0.1304639	
TPH1	NA	0.13045186	
PRICKLE2	NA	0.13044122	
SLC27A5	NA	0.13043104	
DLX5	NA	0.13042904	
SLAMF9	NA	0.13042812	
LRIT3	NA	0.13041426	
FEV	NA	0.13040835	
CST6	NA	0.13039175	
NANOG	NA	0.1303819	
CDH5	NA	0.1303775	
GDNF	NA	0.13036816	
RNASE11	NA	0.13029858	
ZNF366	NA	0.13028789	
GPR82	NA	0.13027942	
PLA2G4F	NA	0.13026597	
LVRN	NA	0.13026503	
ACTC1	NA	0.130265	
POPDC2	NA	0.1302567	
NELL1	NA	0.13024898	
KRT14	NA	0.13019791	
ACP7	NA	0.13017392	
SERPINA12	NA	0.13016944	
ALAS2	NA	0.13013525	
DMBT1	NA	0.13012798	
PCDHAC2	NA	0.13011542	
LRRC4C	NA	0.13008396	
ARSI	NA	0.13006409	
HEPH	NA	0.13005158	
MTSS2	NA	0.13001549	
TBX5	NA	0.130009	
S100A1	NA	0.13000469	
GRM7	NA	0.12999254	
CNPY1	NA	0.12996735	
CPLX3	NA	0.12994874	
TGFB1I1	NA	0.12993644	
DISP2	NA	0.12993103	
DPPA5	NA	0.1299271	
GJC1	NA	0.12990794	
SLC35D3	NA	0.12986341	
CYP2A13	NA	0.1298488	
HSPA12A	NA	0.12979585	
LCTL	NA	0.12978433	
HS3ST3A1	NA	0.1297832	
C20orf85	NA	0.12978269	
ELOVL2	NA	0.1297791	
HOATZ	NA	0.12977007	
ZNF728	NA	0.12976897	
TEX45	NA	0.12976597	
NOTCH2NLC	NA	0.1297508	
ANOS1	NA	0.12973553	
AZGP1	NA	0.12970908	
IL9	NA	0.12970757	
NPVF	NA	0.12967105	
MRO	NA	0.12966129	
SLC4A9	NA	0.12965776	
MGAT3	NA	0.12964614	
OCM	NA	0.12960239	
VRTN	NA	0.12959844	
YPEL4	NA	0.12954614	
MATN3	NA	0.12950744	
C14orf39	NA	0.12950523	
KLF17	NA	0.12949571	
TG	NA	0.12945955	
PLG	NA	0.12945624	
AKAP6	NA	0.12944792	
CD200R1L	NA	0.12941885	
FLT1	NA	0.12937282	
SVEP1	NA	0.1293685	
GRAMD2A	NA	0.12936221	
CRMP1	NA	0.12936117	
GPR88	NA	0.12933668	
KCNN1	NA	0.12932454	
UMODL1	NA	0.1293024	
SDS	NA	0.12926537	
DCST2	NA	0.12926267	
CYP11A1	NA	0.12926005	
DCDC1	NA	0.12923975	
ETNPPL	NA	0.12916851	
DEFB108B	NA	0.1291637	
TBC1D26	NA	0.12912394	
CA10	NA	0.12911208	
ZNF560	NA	0.1290998	
MMP9	NA	0.12909664	
HAL	NA	0.12908909	
PCOLCE	NA	0.12906836	
SPA17	NA	0.12906413	
ZNF541	NA	0.1290469	
CADPS	NA	0.12902267	
MS4A5	NA	0.12901624	
RNF180	NA	0.12901571	
KCNB2	NA	0.12901127	
INHBC	NA	0.12901115	
CRISP2	NA	0.12899859	
SIM1	NA	0.12899859	
SAXO1	NA	0.12894598	
IL22RA2	NA	0.12892649	
CTNND2	NA	0.12891406	
KIT	NA	0.12885828	
AMBN	NA	0.12885286	
CCL2	NA	0.12884466	
MRGPRX3	NA	0.128792	
DLGAP3	NA	0.12877034	
NTNG1	NA	0.12876214	
PCDHGA10	NA	0.12875414	
FILIP1	NA	0.12871748	
PRCD	NA	0.1287159	
LRP5	NA	0.1286799	
ADORA1	NA	0.12867981	
HSPB2	NA	0.12867916	
FRRS1L	NA	0.12862493	
LMOD1	NA	0.12861203	
PCSK2	NA	0.12861152	
LCNL1	NA	0.12859216	
MMP8	NA	0.12857062	
MMP24	NA	0.12856172	
ALPK2	NA	0.1285326	
AC004832.3	NA	0.12852763	
SERPINA5	NA	0.12851083	
PCDHGA4	NA	0.1284658	
GPM6B	NA	0.12845817	
GPR142	NA	0.12844239	
FAXC	NA	0.12843956	
ZKSCAN4	NA	0.12843005	
FAM237A	NA	0.12841935	
GRM4	NA	0.1283938	
CUZD1	NA	0.12838665	
CSN1S1	NA	0.1283612	
SLCO1A2	NA	0.12833466	
CNR1	NA	0.12830377	
MOBP	NA	0.12827125	
GLYATL3	NA	0.12825689	
ZNF662	NA	0.12824948	
DLGAP1	NA	0.12824854	
C22orf15	NA	0.12821499	
IGSF5	NA	0.12820156	
NOX5	NA	0.12819858	
DGKI	NA	0.12819275	
LEP	NA	0.12818496	
FAM83A	NA	0.128183	
OBP2B	NA	0.12818131	
CACNG7	NA	0.12817656	
CYGB	NA	0.12816592	
ADCY4	NA	0.12815133	
CACNA1B	NA	0.12812434	
MYCBPAP	NA	0.12810905	
LRRN4CL	NA	0.12808937	
GLP2R	NA	0.12808077	
LAMA3	NA	0.128078	
FO681492.1	NA	0.1280508	
TAC1	NA	0.12804312	
NSG2	NA	0.12801522	
GRM5	NA	0.12800874	
PEX5L	NA	0.12796575	
PAX7	NA	0.12796167	
PCDHA5	NA	0.1279058	
PPARG	NA	0.12790519	
TEX12	NA	0.12788536	
ELMOD1	NA	0.12784618	
PRDM13	NA	0.12784395	
SHC3	NA	0.12784207	
ADAM23	NA	0.12783936	
CASP5	NA	0.12783326	
SV2C	NA	0.1278283	
PGR	NA	0.12782317	
MMP19	NA	0.12781641	
PCSK9	NA	0.12777708	
SERP2	NA	0.12774956	
CENPS-CORT	NA	0.12773135	
HYAL4	NA	0.12771489	
HRH1	NA	0.12769838	
ELOVL3	NA	0.12764594	
SERTM1	NA	0.12760338	
UCN2	NA	0.12758532	
INAVA	NA	0.12755044	
RNF175	NA	0.12754032	
SLC36A3	NA	0.1275256	
AC092143.1	NA	0.12750207	
ADAMTS18	NA	0.12750025	
NRN1	NA	0.12749256	
IKZF4	NA	0.12744704	
AMHR2	NA	0.12744057	
TEX19	NA	0.12743671	
CORO6	NA	0.12740362	
CELF6	NA	0.1273966	
NPW	NA	0.12738922	
RTN4RL1	NA	0.1273708	
LAMC3	NA	0.12735853	
GVQW3	NA	0.12733972	
CDH13	NA	0.12733899	
FXYD4	NA	0.12733498	
MMP12	NA	0.12731573	
CORIN	NA	0.12730546	
FST	NA	0.12728617	
EFCAB12	NA	0.1272287	
SPHKAP	NA	0.12722002	
HCRTR1	NA	0.12721838	
DMRTA1	NA	0.12720919	
NFASC	NA	0.12716784	
MSH4	NA	0.12715301	
CLDN14	NA	0.1271373	
ANKRD1	NA	0.12713704	
KLHL40	NA	0.1271359	
THRSP	NA	0.1271313	
SERPINE1	NA	0.1271289	
LMO1	NA	0.12709516	
CCNP	NA	0.12709086	
CDH24	NA	0.12708656	
AIRE	NA	0.12706867	
H1-8	NA	0.12704748	
STON1-GTF2A1L	NA	0.12704436	
KLK14	NA	0.12703867	
BRINP3	NA	0.12703641	
LY75-CD302	NA	0.12703057	
DPYS	NA	0.1270214	
FOXI2	NA	0.12701131	
RASGEF1C	NA	0.12698598	
KRT36	NA	0.12695861	
PCDHGA9	NA	0.12691215	
CATSPER3	NA	0.12683126	
ABCA12	NA	0.12680952	
ARHGAP39	NA	0.12678191	
RAET1G	NA	0.12674686	
ANKS1B	NA	0.12674426	
CHP2	NA	0.12671837	
C17orf98	NA	0.12671277	
MID1	NA	0.12671183	
GIPC2	NA	0.12670334	
NRXN3	NA	0.12665696	
TMEM235	NA	0.12665018	
CYP26B1	NA	0.12663603	
VWA5B2	NA	0.12657349	
CBLN2	NA	0.12656084	
LEMD1	NA	0.12653568	
DMBX1	NA	0.12646094	
CCDC73	NA	0.1264104	
MECOM	NA	0.12640248	
EXD1	NA	0.1263894	
IL36B	NA	0.1263642	
CXCL14	NA	0.1263637	
OLFML3	NA	0.12635396	
JAG2	NA	0.12634002	
BRINP1	NA	0.12633479	
RGS8	NA	0.12633465	
SLC1A3	NA	0.12632965	
MIXL1	NA	0.12631369	
FDCSP	NA	0.126305	
SAMD14	NA	0.12630129	
ABCA13	NA	0.1262811	
KRT38	NA	0.12627232	
LCN1	NA	0.1262431	
ENOX1	NA	0.12622027	
KLK8	NA	0.12620124	
MOCS1	NA	0.12619016	
SPP2	NA	0.12616742	
KRT75	NA	0.1261541	
TGM5	NA	0.12612846	
SLC5A11	NA	0.12610255	
C9orf135	NA	0.12610081	
FABP6	NA	0.12609825	
OTOL1	NA	0.12608357	
TLX1	NA	0.12607735	
JPH2	NA	0.12606072	
SHD	NA	0.12604496	
TMPRSS12	NA	0.12604192	
ID4	NA	0.12602705	
EMILIN3	NA	0.12600723	
CCL16	NA	0.12599717	
SLC16A8	NA	0.12594593	
IL26	NA	0.12592791	
MKRN3	NA	0.12591524	
SPAAR	NA	0.12589155	
CFAP69	NA	0.12589084	
LYG2	NA	0.12584864	
BATF2	NA	0.12582944	
TRAPPC3L	NA	0.12582818	
KCNN3	NA	0.12581475	
DNAH9	NA	0.12581426	
ADAMTS7	NA	0.1258017	
APOBEC2	NA	0.12576656	
CCDC63	NA	0.12575035	
CCL17	NA	0.12571524	
CALY	NA	0.1257081	
TMSB15A	NA	0.12570773	
OLAH	NA	0.1257051	
RFPL3	NA	0.12567434	
MYOCD	NA	0.12567176	
BRINP2	NA	0.12566766	
CCDC170	NA	0.12564662	
SLC2A10	NA	0.12564366	
TREM2	NA	0.12561357	
CD1C	NA	0.12560692	
PPFIA2	NA	0.12560193	
C12orf42	NA	0.12559052	
GUCA1B	NA	0.12558767	
C8orf33	NA	0.12557909	
ENPP2	NA	0.12555955	
TNFAIP8L3	NA	0.1255541	
GPR137C	NA	0.12550469	
TMOD4	NA	0.12549376	
GSTA5	NA	0.12549041	
ADGRF1	NA	0.12546776	
PATE4	NA	0.12544225	
PDC	NA	0.12540308	
SLIT1	NA	0.12533472	
TMPRSS4	NA	0.1253156	
NAT16	NA	0.12529868	
CFAP97D1	NA	0.12529469	
HEPACAM2	NA	0.12529013	
PCP4	NA	0.12527929	
STARD6	NA	0.12527879	
ANKRD29	NA	0.12526524	
RBFOX3	NA	0.12524916	
PTHLH	NA	0.12524255	
ELOVL4	NA	0.1252063	
C2orf50	NA	0.12518051	
DNAH12	NA	0.12516288	
SPDYC	NA	0.12514034	
SATB2	NA	0.12512173	
ASPDH	NA	0.12508903	
GCK	NA	0.12508674	
AKR1C2	NA	0.12504186	
ACMSD	NA	0.12502728	
ANKFN1	NA	0.12502606	
PLA2G3	NA	0.12502046	
PSD2	NA	0.12499655	
UGT2B7	NA	0.12498519	
TAFA3	NA	0.124937676	
CEACAM19	NA	0.1249344	
LCE3D	NA	0.12489819	
PCDHB14	NA	0.12488091	
ATP1A3	NA	0.12485567	
SLC12A3	NA	0.12484973	
CFAP299	NA	0.12481663	
FGF20	NA	0.124797285	
DLX6	NA	0.124791294	
CDRT15	NA	0.12478841	
SYT1	NA	0.12478021	
HLF	NA	0.124728024	
UGT1A3	NA	0.124705814	
CDKL4	NA	0.12466592	
NKX2-2	NA	0.12466076	
IL20RB	NA	0.12465934	
FRMD1	NA	0.12461099	
TRMT9B	NA	0.12460738	
CITED1	NA	0.12459696	
ASPG	NA	0.124594755	
WNT3A	NA	0.1245834	
UCP1	NA	0.124578744	
CTTNBP2	NA	0.12457595	
FERMT1	NA	0.1245705	
DAO	NA	0.1245627	
RBPMS2	NA	0.12453699	
WFDC2	NA	0.124512136	
PHYHIPL	NA	0.12448178	
NDST4	NA	0.1244745	
SEC14L6	NA	0.12444739	
KIAA1614	NA	0.12443921	
LRFN1	NA	0.12440804	
LRIT2	NA	0.12440383	
OCM2	NA	0.124397725	
PAMR1	NA	0.1243695	
C1orf127	NA	0.1243453	
DMRT2	NA	0.12433983	
TIMD4	NA	0.12433233	
MAG	NA	0.12432696	
GPT2	NA	0.12432112	
IRX1	NA	0.124319315	
SCN3A	NA	0.124271296	
QRICH2	NA	0.12425558	
C4orf50	NA	0.12423688	
SALL2	NA	0.12422949	
PADI1	NA	0.12422792	
MYRF	NA	0.12421696	
REEP2	NA	0.124205835	
SRD5A2	NA	0.12417547	
DOC2B	NA	0.124146506	
C1QTNF9	NA	0.12412211	
HSPB8	NA	0.12408608	
ATCAY	NA	0.12406323	
CFAP61	NA	0.12405801	
ASZ1	NA	0.12404945	
MLNR	NA	0.12404846	
SOX5	NA	0.12402883	
ADCY1	NA	0.12402859	
TDGF1	NA	0.1240271	
ITIH1	NA	0.12396966	
ADAMTS8	NA	0.12396012	
SLC10A6	NA	0.12393891	
LDHD	NA	0.123935275	
IL5	NA	0.12391707	
TMEM240	NA	0.12391035	
SYCN	NA	0.12390277	
EXOC3L4	NA	0.12388868	
SLC8A2	NA	0.12388814	
SFRP4	NA	0.12388597	
CCDC85A	NA	0.12380233	
TM6SF2	NA	0.12380156	
TPH2	NA	0.123784624	
TCTE1	NA	0.123778515	
ENDOU	NA	0.123777926	
MYCN	NA	0.12377108	
GRIN2C	NA	0.12376703	
UBE2QL1	NA	0.12373689	
HSD17B1	NA	0.12373628	
TAS1R1	NA	0.12372343	
C10orf90	NA	0.123710774	
RERGL	NA	0.12368475	
SGCD	NA	0.12365202	
CSRP3	NA	0.12365109	
RAB38	NA	0.12364295	
CFAP91	NA	0.12362819	
BCL6B	NA	0.12361512	
ABI3BP	NA	0.12361184	
TSPAN16	NA	0.1236024	
FOXR1	NA	0.12360104	
HMCN1	NA	0.123552084	
NEUROD1	NA	0.12352126	
TREML4	NA	0.123473026	
GPRC5D	NA	0.12345959	
TMEM125	NA	0.12344788	
WDR38	NA	0.123443015	
C11orf95	NA	0.123440206	
STPG2	NA	0.123422995	
CILP	NA	0.12339734	
SOHLH1	NA	0.12334616	
RBP5	NA	0.123345725	
DCLK1	NA	0.12332605	
FAM170A	NA	0.12332538	
SOX6	NA	0.12331918	
TMPRSS6	NA	0.12328214	
ESM1	NA	0.12326881	
NPY1R	NA	0.12322461	
BDNF	NA	0.12319654	
TEKT1	NA	0.123164475	
RFX6	NA	0.1231585	
SV2B	NA	0.1231414	
MS4A6E	NA	0.12310842	
UGT2B11	NA	0.1230973	
PAX4	NA	0.123077385	
HOXD1	NA	0.12307618	
HBM	NA	0.12305969	
SLC25A18	NA	0.123055756	
MACC1	NA	0.12305099	
ITGB6	NA	0.123036794	
OTOP3	NA	0.12303046	
AL121758.1	NA	0.12300226	
PKDCC	NA	0.12297666	
KRTAP4-1	NA	0.12287492	
YJEFN3	NA	0.12285939	
WT1	NA	0.12284434	
AL139260.3	NA	0.12283994	
ANKRD18B	NA	0.12279651	
ANKRD53	NA	0.12276346	
FAM221B	NA	0.12275669	
OTOP1	NA	0.12271568	
C1orf185	NA	0.122698195	
SYT5	NA	0.122671746	
SPATA31E1	NA	0.122661695	
PDE10A	NA	0.122642405	
GGTLC1	NA	0.1226367	
HCN2	NA	0.12262861	
TRPV3	NA	0.12257727	
ADCYAP1R1	NA	0.12253437	
C22orf31	NA	0.12253321	
GRIN2B	NA	0.12252726	
PRR27	NA	0.12252329	
AATK	NA	0.12249783	
GRM3	NA	0.12248909	
KCNIP1	NA	0.12247855	
ARHGEF25	NA	0.12247317	
LAYN	NA	0.122452915	
KCNJ14	NA	0.12242632	
ZSCAN23	NA	0.12240699	
GABRR2	NA	0.12237483	
CHD5	NA	0.122348696	
EBF2	NA	0.12234775	
SYN3	NA	0.12234493	
MYADML2	NA	0.12234201	
CCDC80	NA	0.12233966	
GPR21	NA	0.12233112	
STAB1	NA	0.12232502	
TVP23A	NA	0.12230931	
DHRS2	NA	0.12230467	
PKD1L3	NA	0.1222793	
ADH1C	NA	0.12226025	
TNC	NA	0.12224913	
CTHRC1	NA	0.122221306	
ANKRD24	NA	0.122207925	
AGBL4	NA	0.122194506	
ADAMTS16	NA	0.12218567	
RNF113B	NA	0.122159004	
ITGAD	NA	0.12212598	
KLHL38	NA	0.12209708	
KISS1R	NA	0.12208869	
GCM1	NA	0.12208401	
GPR39	NA	0.122081295	
PLA2G4D	NA	0.12207852	
ADCY5	NA	0.12207382	
MAL2	NA	0.1220088	
REC114	NA	0.12199207	
ZFHX2	NA	0.121984646	
M1AP	NA	0.121971	
SLCO1B3	NA	0.12193259	
ANGPTL2	NA	0.12189954	
SFRP2	NA	0.12187205	
NEUROG3	NA	0.12186811	
TBR1	NA	0.12185673	
GYS2	NA	0.12185663	
EEF1AKMT4-ECE2	NA	0.12184957	
ABCB4	NA	0.12184834	
SOD3	NA	0.12184178	
IYD	NA	0.12183041	
CNMD	NA	0.12181576	
CGB2	NA	0.12179001	
PCDH17	NA	0.12176024	
ATP1A2	NA	0.12174956	
EPHA10	NA	0.12174371	
EEF1A2	NA	0.1217317	
IRX5	NA	0.12172542	
CLEC9A	NA	0.12171888	
TFF2	NA	0.121712305	
TRPC3	NA	0.1217055	
COL17A1	NA	0.12169114	
IQCA1	NA	0.12168962	
SLC4A5	NA	0.12168112	
IFNL3	NA	0.121680535	
BCL2L14	NA	0.121672876	
VSTM2A	NA	0.12166857	
SCGB3A2	NA	0.121660426	
ABCA10	NA	0.12164062	
FAM167B	NA	0.12163694	
GUCY1A2	NA	0.12163535	
TP63	NA	0.121622205	
DDX43	NA	0.12157649	
GALR2	NA	0.12154513	
HSF5	NA	0.12152354	
PDE2A	NA	0.12152039	
CA6	NA	0.12149309	
MYBPC2	NA	0.12146998	
