NAME	TITLE	SCORE	
PLCB4	NA	0.26709628	
PTGIS	NA	0.26704288	
ALS2CL	NA	0.26702866	
RHPN1	NA	0.26697806	
TPD52L1	NA	0.26695836	
SRSF12	NA	0.26689303	
ACAP3	NA	0.26689032	
PDLIM3	NA	0.26688358	
ZNF607	NA	0.26686022	
TRAPPC12	NA	0.26685792	
EMP2	NA	0.26684156	
GIPC1	NA	0.2668354	
SMAD1	NA	0.2668111	
SUV39H1	NA	0.26679343	
TTF2	NA	0.26674786	
NUDT14	NA	0.2667179	
PEX1	NA	0.26668012	
PPARA	NA	0.26658696	
NTPCR	NA	0.26658234	
PAICS	NA	0.2665518	
PITX1	NA	0.26654196	
TDRD1	NA	0.2664336	
ZNF324B	NA	0.26641455	
SETD6	NA	0.26640698	
PLD2	NA	0.26637617	
ANKRD46	NA	0.26637566	
LBHD1	NA	0.26634932	
RTKN	NA	0.26634327	
MFSD4B	NA	0.2663394	
COLCA2	NA	0.2662869	
AJUBA	NA	0.26628357	
ALDH3B2	NA	0.26622435	
ADCY9	NA	0.26621658	
GLYCTK	NA	0.26620728	
TBC1D20	NA	0.26617092	
GADD45A	NA	0.26616737	
AL355102.2	NA	0.2661087	
SC5D	NA	0.2660886	
ZNF214	NA	0.26608443	
SEPTIN10	NA	0.26607886	
ZNF684	NA	0.2660542	
RHCE	NA	0.26604673	
OPA3	NA	0.26603428	
LETM1	NA	0.26602763	
GLRX5	NA	0.26602304	
GTPBP3	NA	0.26602075	
PPP3CA	NA	0.26601145	
MPP5	NA	0.26594916	
SCML1	NA	0.26594752	
TMEM129	NA	0.26590267	
MASTL	NA	0.26589975	
SCAMP1	NA	0.26589495	
FSBP	NA	0.26589462	
UBTF	NA	0.26587942	
NPAS3	NA	0.26585996	
AMTN	NA	0.2658539	
TOR1B	NA	0.2657904	
MYO5C	NA	0.26578882	
EIF3B	NA	0.26577425	
ABCB9	NA	0.26575527	
TRMT5	NA	0.2657427	
PIAS2	NA	0.26572064	
CUL7	NA	0.26570103	
RRP1	NA	0.26568833	
IQGAP3	NA	0.26563197	
ENOX1	NA	0.26563114	
CHST3	NA	0.26560816	
CEP43	NA	0.26559177	
CARM1	NA	0.26558712	
FTCDNL1	NA	0.26556802	
ZNF547	NA	0.2655605	
ELMOD1	NA	0.2655468	
SOS1	NA	0.26554057	
RAPH1	NA	0.2655114	
ANOS1	NA	0.26550502	
CCDC71	NA	0.2654899	
ACBD5	NA	0.2654624	
SLC30A3	NA	0.26535034	
STARD6	NA	0.2653387	
LRATD1	NA	0.26529977	
CREB3L2	NA	0.2652399	
TMEM177	NA	0.26523584	
CNPY4	NA	0.26522475	
DLGAP5	NA	0.2652109	
KLHL23	NA	0.26517755	
ROCK2	NA	0.26517597	
RPS6KA6	NA	0.2651643	
CCDC78	NA	0.26516268	
UNKL	NA	0.265153	
IHH	NA	0.26515174	
FRRS1	NA	0.26513016	
CLCN6	NA	0.26512092	
NSUN7	NA	0.2650959	
AHCTF1	NA	0.2650902	
C2orf81	NA	0.26507723	
RPAP2	NA	0.26504686	
KCTD7	NA	0.2650364	
SHISA9	NA	0.26502773	
CBL	NA	0.2650206	
RPRD2	NA	0.26500115	
FAM185A	NA	0.2649468	
MCM8	NA	0.26491314	
AHCYL2	NA	0.26491016	
MTERF3	NA	0.26488188	
SLC9A7	NA	0.2648731	
CHAC2	NA	0.2648726	
KIF3A	NA	0.26485735	
GPR180	NA	0.26483124	
CABCOCO1	NA	0.2648238	
GAS2L3	NA	0.26480505	
HMGXB3	NA	0.26476794	
MOGAT2	NA	0.2647643	
CRACDL	NA	0.26474118	
IGFBP2	NA	0.2647343	
WDR3	NA	0.26470312	
GPAM	NA	0.26465788	
ZNF74	NA	0.26460868	
MAD2L1BP	NA	0.26457438	
GALNT14	NA	0.2645715	
GRSF1	NA	0.2645707	
NELFB	NA	0.26457065	
PTCD1	NA	0.26454815	
THEM6	NA	0.26451316	
ACSL3	NA	0.26451185	
MRPL51	NA	0.2644493	
CCDC74B	NA	0.26444644	
ELMO3	NA	0.26444584	
CYGB	NA	0.26443028	
IL17RD	NA	0.26440436	
LSM5	NA	0.26440215	
ISL2	NA	0.26437193	
MTMR1	NA	0.2643647	
NPTXR	NA	0.26435834	
CBR3	NA	0.2643577	
POFUT2	NA	0.2643416	
YPEL1	NA	0.26433936	
MOSPD2	NA	0.26431346	
NAALADL2	NA	0.2642478	
DTX4	NA	0.26423895	
PGAM5	NA	0.26422304	
LSR	NA	0.2641929	
SAP30L	NA	0.26414606	
SCN2A	NA	0.2641438	
DCXR	NA	0.26414117	
TRIP13	NA	0.26411256	
CRY1	NA	0.26408228	
NICN1	NA	0.26408133	
STARD10	NA	0.26406395	
PITPNM3	NA	0.26406026	
ISOC2	NA	0.26405117	
OSGEP	NA	0.26404926	
RAB42	NA	0.26402113	
ZNF630	NA	0.26401654	
CASKIN1	NA	0.26400414	
CCDC3	NA	0.26399913	
ACD	NA	0.26396975	
ZNF304	NA	0.26396874	
NPR1	NA	0.2639609	
LRRC28	NA	0.2639448	
RFC2	NA	0.26394123	
TRAM2	NA	0.2639388	
TMEM238	NA	0.2639342	
SURF6	NA	0.26391703	
CCNT1	NA	0.26391444	
BRAT1	NA	0.26389408	
ZNF669	NA	0.26388273	
PTOV1	NA	0.2638825	
KCTD5	NA	0.2638765	
NDUFAF1	NA	0.2638754	
HDAC6	NA	0.26387054	
OSMR	NA	0.26387024	
NDUFV3	NA	0.26385933	
LCOR	NA	0.26384896	
PRRT4	NA	0.26384497	
IRGM	NA	0.26381946	
DAB2IP	NA	0.26381147	
RTN4RL2	NA	0.263761	
TAF1A	NA	0.26374322	
CCDC57	NA	0.26374105	
SLC17A5	NA	0.26369205	
PLK1	NA	0.26364115	
IL17RC	NA	0.26363572	
DMRTA1	NA	0.26363108	
AKR7A3	NA	0.26362678	
C8orf76	NA	0.26361457	
ALG1L	NA	0.2636044	
WRN	NA	0.26357934	
EFNA4	NA	0.26356095	
AMBP	NA	0.26352364	
BORA	NA	0.26349705	
BDKRB2	NA	0.26348835	
DNAJC25-GNG10	NA	0.2634554	
DCDC1	NA	0.26345286	
IGHMBP2	NA	0.26341546	
NAA30	NA	0.26339984	
WNK4	NA	0.26337752	
OGDHL	NA	0.2633678	
DTNB	NA	0.26330805	
RRP15	NA	0.26330587	
SESTD1	NA	0.2633026	
BRI3BP	NA	0.26329815	
ZNF205	NA	0.26329654	
ZNF582	NA	0.26326594	
SLC1A1	NA	0.26325697	
ZNF717	NA	0.2632423	
TRNAU1AP	NA	0.26321754	
ANKRD42	NA	0.26321754	
FXYD3	NA	0.2631942	
VPS9D1	NA	0.2631632	
SH3GL1	NA	0.26313213	
PDP2	NA	0.26312774	
GATAD1	NA	0.2631273	
CRELD1	NA	0.2631255	
AGBL5	NA	0.26307216	
DTD2	NA	0.26306844	
CCDC163	NA	0.26306623	
MVB12A	NA	0.2630223	
SLC25A15	NA	0.26299518	
PARVA	NA	0.2629666	
ZNF572	NA	0.2629333	
NCBP1	NA	0.2629214	
SNIP1	NA	0.26289663	
ASH1L	NA	0.26288494	
STX2	NA	0.26287407	
APCDD1	NA	0.2628682	
PFKFB4	NA	0.26279956	
TNNC1	NA	0.26279595	
HS6ST3	NA	0.26277953	
GLCCI1	NA	0.26277304	
P3H4	NA	0.26276955	
OTX1	NA	0.2627695	
SDHAF4	NA	0.26275232	
PWWP2A	NA	0.2627421	
NHLRC2	NA	0.2627172	
NPR3	NA	0.26266044	
FKBP4	NA	0.26265788	
IRAK2	NA	0.26265785	
TGFB3	NA	0.26265448	
AGFG2	NA	0.26264584	
EIF2B4	NA	0.2626168	
MARCHF4	NA	0.26260853	
RAB25	NA	0.26257694	
PCDHGB5	NA	0.26257488	
TMEM68	NA	0.26256838	
DNER	NA	0.26255977	
SLC7A8	NA	0.2625227	
ZNF358	NA	0.26249728	
CELF4	NA	0.26247564	
RAB33B	NA	0.26242206	
CDK5	NA	0.26234406	
ZBTB48	NA	0.26230422	
BRCA1	NA	0.26228294	
C1orf210	NA	0.2622665	
AC093155.3	NA	0.2622519	
SIAH2	NA	0.26222914	
ZBTB5	NA	0.26222804	
NIPAL2	NA	0.26222342	
DOCK7	NA	0.26217827	
SHLD3	NA	0.26217675	
GPX8	NA	0.26214567	
SLC52A2	NA	0.26214364	
NAF1	NA	0.2621414	
METTL2A	NA	0.26212916	
FOXN4	NA	0.26212624	
DNAAF4	NA	0.2621215	
SLC25A40	NA	0.26211995	
EGR4	NA	0.2621059	
RCC1	NA	0.26203585	
PREX2	NA	0.2620222	
E2F3	NA	0.26201096	
BMP6	NA	0.26199007	
JPT1	NA	0.26197788	
PSCA	NA	0.26189646	
TNKS1BP1	NA	0.2618667	
NDUFB11	NA	0.26184607	
BCL2L2	NA	0.26183656	
ZDHHC24	NA	0.2618278	
ZNF142	NA	0.26179248	
GDPD1	NA	0.2617522	
WNK2	NA	0.2617392	
KCTD19	NA	0.26172864	
CCDC34	NA	0.26171657	
NOVA1	NA	0.26169524	
GTF3C5	NA	0.2616848	
UBOX5	NA	0.26168308	
TTBK2	NA	0.26166636	
CCDC102A	NA	0.26162046	
TRIM16L	NA	0.26160187	
ACADL	NA	0.2615831	
DNPEP	NA	0.26151955	
FGF18	NA	0.26151356	
POLM	NA	0.26148182	
CHRD	NA	0.26146477	
SPAG6	NA	0.26140544	
EEF1AKMT3	NA	0.2613555	
RPAIN	NA	0.26133707	
PDK3	NA	0.26132607	
TMEM79	NA	0.2613086	
STT3B	NA	0.26130632	
SPAG1	NA	0.26130083	
ILDR1	NA	0.26129496	
PIFO	NA	0.2612736	
PRIMPOL	NA	0.26126707	
HCFC2	NA	0.261237	
ZNF747	NA	0.26117283	
ZCWPW2	NA	0.26115343	
ZNF69	NA	0.261152	
KATNIP	NA	0.26114196	
SPAG5	NA	0.26112312	
ANKRD50	NA	0.2611157	
REEP3	NA	0.26110807	
OGFOD2	NA	0.2611015	
TTLL6	NA	0.2610931	
CYSTM1	NA	0.26108506	
TPSB2	NA	0.26107818	
KCNK13	NA	0.26107502	
ARHGEF38	NA	0.2610639	
UXT	NA	0.26104778	
CUX1	NA	0.261045	
SLC9A8	NA	0.26103663	
SGCE	NA	0.26098523	
STK16	NA	0.2609591	
ITGA2	NA	0.26095903	
TTC9B	NA	0.26092497	
SHMT1	NA	0.26086313	
TMEM150C	NA	0.2608499	
ZNF30	NA	0.2608366	
RUFY2	NA	0.26083648	
HEATR3	NA	0.2608218	
LRFN2	NA	0.26081645	
CRYZL1	NA	0.26081547	
TNFRSF11A	NA	0.2608106	
NANOS3	NA	0.26079792	
SLC4A3	NA	0.26079246	
SNX24	NA	0.2607581	
SMTN	NA	0.26074448	
STXBP5	NA	0.26074186	
FOXO4	NA	0.26073405	
BBS4	NA	0.26071987	
WDR83	NA	0.26068422	
PSAT1	NA	0.2606728	
ADAM11	NA	0.26062408	
ZNF790	NA	0.26062182	
ZNF596	NA	0.2606101	
IQCN	NA	0.2606087	
EPN1	NA	0.2606074	
ID3	NA	0.26056248	
SLC4A11	NA	0.2605535	
ABCC11	NA	0.26053184	
ELN	NA	0.26050302	
FAM81A	NA	0.2604964	
ATL3	NA	0.2604897	
TST	NA	0.26047784	
PRXL2C	NA	0.2604603	
GALNT2	NA	0.26044303	
AFAP1L1	NA	0.26043472	
HPS4	NA	0.26042947	
POLR2D	NA	0.260406	
NOTO	NA	0.260346	
TINCR	NA	0.2603434	
MSH3	NA	0.26032302	
PCDHGB7	NA	0.260323	
SLC9A5	NA	0.2602962	
CCNB2	NA	0.26028693	
SNRPD1	NA	0.2602787	
RIMS3	NA	0.26022953	
ICMT	NA	0.26022434	
NDRG1	NA	0.26020658	
REPIN1	NA	0.26019824	
C8orf34	NA	0.2601917	
TMEM116	NA	0.2601443	
AMDHD2	NA	0.2601433	
KNOP1	NA	0.26010072	
BMP2K	NA	0.2600901	
GULP1	NA	0.2600809	
ATXN1	NA	0.26006764	
IL12A	NA	0.2600586	
MGAT3	NA	0.26001504	
CCDC127	NA	0.2600127	
LACC1	NA	0.25998947	
HSCB	NA	0.25998327	
B4GALT6	NA	0.2599803	
FAM149A	NA	0.25996077	
ANKRD29	NA	0.25995448	
SETD4	NA	0.25994024	
ST8SIA6	NA	0.2599184	
BMP2	NA	0.25991654	
GPR176	NA	0.25986248	
SH3GL3	NA	0.25984982	
NOM1	NA	0.25984886	
SRD5A3	NA	0.2598238	
FAM221A	NA	0.25982246	
PRELID2	NA	0.259802	
NDUFS8	NA	0.25979465	
DSTYK	NA	0.2597453	
PPP1R9B	NA	0.25973397	
RAD18	NA	0.2597302	
ASPM	NA	0.2597276	
DCUN1D5	NA	0.2597093	
PSMG3	NA	0.25966847	
ZC3H12C	NA	0.2596504	
SULT2B1	NA	0.2595907	
CERS4	NA	0.25956795	
CEP70	NA	0.2595551	
TMEM241	NA	0.2595514	
DNAAF6	NA	0.25954595	
TRHDE	NA	0.25954333	
ANGPTL5	NA	0.25951302	
GAL	NA	0.2595068	
HDDC3	NA	0.25950134	
MAN2A1	NA	0.25949016	
ADAMTS15	NA	0.25948137	
GPER1	NA	0.25941792	
HOXD1	NA	0.2594103	
TMEM125	NA	0.25940248	
TBCE	NA	0.259396	
PCGF6	NA	0.2593948	
DNAH7	NA	0.25938922	
TMEM186	NA	0.25936472	
ZNF565	NA	0.2593591	
TXNDC16	NA	0.25933558	
CDK20	NA	0.25931314	
OTOR	NA	0.25927472	
CERCAM	NA	0.25926867	
ARL15	NA	0.2591923	
ARV1	NA	0.25914755	
TRIM68	NA	0.25908646	
VEGFB	NA	0.25901493	
MAPKBP1	NA	0.25898612	
ERCC4	NA	0.25897205	
FBXL19	NA	0.2589642	
ELANE	NA	0.25894684	
MIPEP	NA	0.25894293	
UFSP2	NA	0.25893804	
ZNF613	NA	0.25893557	
RUNDC1	NA	0.2589276	
SCG2	NA	0.2588771	
NPNT	NA	0.25887045	
DNAL1	NA	0.25883377	
TSGA10	NA	0.25881937	
PDK1	NA	0.25879124	
STAMBP	NA	0.2587893	
STOML1	NA	0.25877735	
WFS1	NA	0.25877666	
TDRD3	NA	0.2587526	
CCDC85A	NA	0.25874144	
ALG11	NA	0.2587344	
BMI1	NA	0.25872743	
FIGN	NA	0.25870207	
SLC22A5	NA	0.25869995	
AVPR1B	NA	0.25869194	
SPAST	NA	0.25868866	
PJVK	NA	0.25867534	
CTNNBIP1	NA	0.25867206	
PERP	NA	0.2586672	
TRIM6-TRIM34	NA	0.25862774	
TMEM59L	NA	0.25861084	
COPS7A	NA	0.25859514	
SERPINI1	NA	0.25855157	
MAP4K2	NA	0.25853592	
DYRK1B	NA	0.25852326	
EDN2	NA	0.2584845	
CLDN7	NA	0.25847778	
SHLD1	NA	0.25846046	
PRIM1	NA	0.2584581	
GEMIN6	NA	0.2584518	
CALY	NA	0.25844234	
AKAP10	NA	0.25844184	
CDCA4	NA	0.25843203	
ZNF763	NA	0.25843132	
INO80E	NA	0.25841483	
BBS7	NA	0.25840232	
SNX9	NA	0.2583836	
THAP7	NA	0.25837448	
SLC33A1	NA	0.25837392	
ZSCAN22	NA	0.25836608	
PRICKLE4	NA	0.25835145	
CDKN2B	NA	0.25835037	
TRIM36	NA	0.25834075	
NKAP	NA	0.25834006	
KMT5C	NA	0.2583085	
PANK3	NA	0.2583012	
MN1	NA	0.2583003	
MTFR2	NA	0.25827837	
ZFP3	NA	0.2582628	
XRRA1	NA	0.25825623	
AGBL2	NA	0.25825322	
APH1B	NA	0.25824925	
NFKBIB	NA	0.25824854	
MTHFD1L	NA	0.25820902	
PASK	NA	0.25818822	
GPN3	NA	0.25817725	
WDR27	NA	0.25812724	
CDC7	NA	0.25812626	
FKTN	NA	0.25809574	
HMX3	NA	0.25806642	
MAF	NA	0.25799558	
ZNF620	NA	0.25798345	
HTD2	NA	0.25798285	
USP43	NA	0.2579765	
TRIM37	NA	0.2579568	
PAQR3	NA	0.25793755	
VAV2	NA	0.25789785	
ZNF26	NA	0.2578917	
ANAPC2	NA	0.25787884	
POLR1C	NA	0.2578472	
CYP2R1	NA	0.25784114	
PPP1R42	NA	0.25783157	
CPT1C	NA	0.2578104	
ESYT3	NA	0.2577696	
DOCK1	NA	0.2577349	
PDE4C	NA	0.2577222	
CDK12	NA	0.25770962	
FAF1	NA	0.25769413	
DERPC	NA	0.257662	
LRP3	NA	0.25765195	
ITSN1	NA	0.25764835	
TOM1L1	NA	0.25762793	
TM4SF18	NA	0.25759473	
MYBPC2	NA	0.25756183	
LRRC36	NA	0.25755352	
PHGDH	NA	0.2575528	
SVBP	NA	0.2574118	
WIPF2	NA	0.25739375	
RMI2	NA	0.2573861	
CEP83	NA	0.25730976	
CCN3	NA	0.2573064	
STIM2	NA	0.2572852	
EGLN3	NA	0.25726604	
ZNF296	NA	0.257251	
TSEN2	NA	0.25723115	
ARL4D	NA	0.25722012	
SETBP1	NA	0.2571586	
IFT172	NA	0.25713852	
MECP2	NA	0.25710076	
RABL3	NA	0.2570937	
SORBS1	NA	0.25708526	
HOXC13	NA	0.2570712	
ALK	NA	0.25705603	
LIG1	NA	0.25704658	
USP37	NA	0.2570258	
ULBP3	NA	0.25696248	
SPRED1	NA	0.2569521	
STXBP4	NA	0.2569203	
DCAF4	NA	0.25691923	
ZNF530	NA	0.25691906	
APELA	NA	0.2569138	
LHX6	NA	0.25689644	
RBM18	NA	0.25689352	
LARP6	NA	0.25688973	
NRP1	NA	0.25688624	
MRPL2	NA	0.25687274	
FAM168A	NA	0.2568651	
FAM162A	NA	0.25685796	
ZCCHC8	NA	0.25683412	
SELENOO	NA	0.25682145	
FRMD8	NA	0.25680798	
RP2	NA	0.25679305	
YAE1	NA	0.25675106	
ST6GALNAC2	NA	0.2567325	
ARHGAP20	NA	0.25670877	
EXD2	NA	0.25670186	
ANKH	NA	0.25666136	
GRWD1	NA	0.2566522	
SPATA5L1	NA	0.25664854	
PCOLCE2	NA	0.25664565	
SLC35E3	NA	0.25663444	
MTTP	NA	0.25662917	
BOD1	NA	0.25662917	
GCLC	NA	0.25661463	
NUBPL	NA	0.25660256	
ZNF799	NA	0.25660208	
MSH6	NA	0.25659835	
AP4B1	NA	0.25653225	
PQBP1	NA	0.2565308	
ZNF860	NA	0.25652704	
ANKLE1	NA	0.2564982	
DNAJC18	NA	0.2564926	
CEP41	NA	0.256484	
FAM20B	NA	0.25647876	
CYP26B1	NA	0.25645736	
SLC35E1	NA	0.25645038	
EPHA7	NA	0.25642753	
ASCC1	NA	0.25641105	
RBMXL1	NA	0.25638872	
CINP	NA	0.2563599	
RBM48	NA	0.25634688	
JRKL	NA	0.25633875	
PLEKHD1	NA	0.25631416	
SCN1B	NA	0.25631073	
SLC30A6	NA	0.25630423	
CROT	NA	0.2562806	
ULK2	NA	0.2562687	
GNA14	NA	0.25623423	
SCO1	NA	0.25623414	
SP1	NA	0.25623408	
MLST8	NA	0.25620815	
KDM5C	NA	0.2561941	
TMEM62	NA	0.2561883	
ZNF570	NA	0.25615165	
KCNH6	NA	0.2561401	
SLC26A7	NA	0.25612757	
FANCL	NA	0.25612542	
GANC	NA	0.25609815	
SPDL1	NA	0.25609574	
PPP1R27	NA	0.25607142	
GTF2I	NA	0.25605986	
NUSAP1	NA	0.25602353	
C11orf45	NA	0.2560197	
ASPG	NA	0.2559989	
NTN1	NA	0.25599688	
CRYM	NA	0.25596532	
CCDC62	NA	0.25594908	
PI4K2A	NA	0.25593928	
PHLDB3	NA	0.25593123	
KCNB1	NA	0.25592396	
CLASRP	NA	0.2559217	
CEP104	NA	0.25592047	
POT1	NA	0.25591296	
WDR55	NA	0.2559013	
FAM189A2	NA	0.25589538	
ARMC9	NA	0.25588533	
SLC35G1	NA	0.2558716	
ROGDI	NA	0.25583237	
CDKL2	NA	0.25582573	
CEP76	NA	0.25582346	
CYP4X1	NA	0.25581992	
ZNF688	NA	0.2558191	
SEMA3C	NA	0.25577188	
OSGIN1	NA	0.25576568	
ZNF682	NA	0.25576556	
ATP5MC1	NA	0.2557139	
ZNF563	NA	0.25569108	
RALYL	NA	0.25565982	
SYNJ1	NA	0.25564885	
HOXC4	NA	0.25563723	
E4F1	NA	0.2556163	
STPG2	NA	0.25560984	
GK5	NA	0.25560576	
DZIP1L	NA	0.25560388	
PPP2R5B	NA	0.25558388	
GDF11	NA	0.25556144	
NRN1	NA	0.2555512	
SIN3A	NA	0.25553074	
GABPB1	NA	0.25550705	
PDX1	NA	0.2555049	
MAPK3	NA	0.25542927	
TPTE	NA	0.2553936	
PAFAH1B3	NA	0.2553927	
RIDA	NA	0.25538123	
RELL1	NA	0.255329	
TEAD1	NA	0.25531814	
RFPL2	NA	0.25526065	
WDR91	NA	0.2552598	
DEFB4B	NA	0.25525948	
KRI1	NA	0.25522205	
COPS4	NA	0.25521642	
BUB1	NA	0.25518712	
FBXO28	NA	0.2550727	
ZFYVE9	NA	0.25504893	
CCNG2	NA	0.25502563	
TMEM44	NA	0.25502387	
TRIP6	NA	0.2550111	
DEPDC5	NA	0.25495455	
GUCY1A2	NA	0.25493822	
ARL2	NA	0.25490943	
TSC22D2	NA	0.25485995	
INTS6	NA	0.25485605	
FAM219A	NA	0.25485528	
PORCN	NA	0.25480947	
CFAP61	NA	0.25480613	
ZNF354A	NA	0.25480214	
RCN2	NA	0.2547264	
OSR1	NA	0.25471228	
PEX13	NA	0.25469288	
AGAP1	NA	0.2546907	
C2CD4D	NA	0.25467774	
MMP10	NA	0.25461707	
SLC36A4	NA	0.254549	
TMEM18	NA	0.25454268	
MDM2	NA	0.25453997	
FKRP	NA	0.25450853	
C17orf99	NA	0.2544985	
MMP15	NA	0.25440052	
CACNA1D	NA	0.25439557	
TBC1D22B	NA	0.25436932	
MMS22L	NA	0.25436017	
MIS18A	NA	0.25435704	
DCAKD	NA	0.25435638	
TIRAP	NA	0.2543468	
MTHFR	NA	0.2543425	
HMGA2	NA	0.25434014	
ALG3	NA	0.25430277	
RALGAPA1	NA	0.25429234	
MAP11	NA	0.25428545	
FNDC11	NA	0.25420243	
STX6	NA	0.25417578	
TMEM234	NA	0.2541535	
UCHL1	NA	0.25412574	
UTP11	NA	0.2541094	
EPOR	NA	0.2541039	
TGFA	NA	0.25409847	
POLD1	NA	0.25409734	
RAP1GAP	NA	0.25408077	
CAMK2B	NA	0.2540696	
LDLRAD3	NA	0.25405517	
ACBD3	NA	0.25405324	
MAGI1	NA	0.25404713	
TRIB1	NA	0.25400737	
DAZAP1	NA	0.25400376	
KCND2	NA	0.2539797	
MTMR12	NA	0.25394925	
FCHO2	NA	0.25394914	
TSHZ1	NA	0.25391653	
TP53I11	NA	0.2538619	
NR1D2	NA	0.25383687	
ZNF566	NA	0.25381407	
ETFDH	NA	0.25376618	
SPTY2D1	NA	0.253756	
CLIC4	NA	0.25375542	
PIGB	NA	0.25374112	
ZNF213	NA	0.25368866	
NRIP3	NA	0.25368387	
MED9	NA	0.25368002	
B3GALNT1	NA	0.25365436	
RTL6	NA	0.25363785	
OTUD3	NA	0.25363767	
TMEM242	NA	0.25362787	
GMPPB	NA	0.25360873	
LRIG3	NA	0.25360048	
ALDH7A1	NA	0.25357747	
MBLAC2	NA	0.25357652	
NME9	NA	0.25356132	
KLHDC1	NA	0.2535433	
CNKSR3	NA	0.2535298	
BTC	NA	0.2535188	
WDR47	NA	0.25351208	
CFAP126	NA	0.25345302	
OTUD6B	NA	0.2534466	
PTHLH	NA	0.253426	
MFSD14B	NA	0.25331703	
SETD2	NA	0.25330284	
EPHX1	NA	0.25329828	
SVIP	NA	0.25329626	
ZNF184	NA	0.25328892	
NCMAP	NA	0.2532872	
C4orf33	NA	0.25328708	
FUT8	NA	0.25328165	
AMOTL1	NA	0.25321	
ZMYM3	NA	0.2532044	
CYP2J2	NA	0.25320277	
CCDC142	NA	0.25314507	
ATRNL1	NA	0.25314254	
ZNF48	NA	0.2531263	
TTC12	NA	0.2531188	
ODR4	NA	0.25311047	
CCDC137	NA	0.25311017	
MATN3	NA	0.25310722	
LUZP1	NA	0.25298387	
GGPS1	NA	0.25286353	
ADM2	NA	0.2528033	
METTL1	NA	0.25279254	
NDC80	NA	0.25277612	
CA12	NA	0.2527621	
R3HDM4	NA	0.2527608	
ZNF20	NA	0.25275594	
FSCN1	NA	0.25275385	
TEX19	NA	0.25275168	
CACTIN	NA	0.25274825	
GRB14	NA	0.25273374	
TTPA	NA	0.2527177	
TVP23B	NA	0.25271183	
RBM24	NA	0.25268352	
KPNA4	NA	0.25268003	
SS18L1	NA	0.25259623	
LIMD1	NA	0.25257036	
FCSK	NA	0.25255185	
DDX39A	NA	0.25254962	
CACNG4	NA	0.25253612	
GNL3	NA	0.2525261	
TCP11	NA	0.2525207	
BBS5	NA	0.2525096	
PPM1N	NA	0.25250074	
HDHD3	NA	0.25249872	
EML1	NA	0.25249308	
DESI1	NA	0.25246236	
RFT1	NA	0.25240883	
MSX2	NA	0.2523975	
ETV6	NA	0.2523817	
SMIM8	NA	0.25235242	
POLH	NA	0.2523389	
PAOX	NA	0.25232178	
LIN37	NA	0.25231707	
LZTS3	NA	0.25230846	
ACP6	NA	0.252304	
FOXF1	NA	0.25226346	
TSPAN17	NA	0.2522487	
CDYL2	NA	0.2522478	
ZNF528	NA	0.2522203	
KL	NA	0.25221756	
FAM200B	NA	0.25221753	
DDX42	NA	0.25220636	
PXMP4	NA	0.25220096	
MYNN	NA	0.25219515	
MPHOSPH10	NA	0.25218275	
EPHB2	NA	0.2521378	
DCPS	NA	0.25213394	
MTMR9	NA	0.25212416	
AC004997.1	NA	0.2521021	
SENP2	NA	0.25209036	
TMEM175	NA	0.25206804	
LRRC14	NA	0.25206652	
ZNF274	NA	0.25202644	
ZNF460	NA	0.25202596	
NUP62	NA	0.25194559	
BRAF	NA	0.25193343	
PPAN	NA	0.25191563	
LIN52	NA	0.25190368	
MID1	NA	0.25187263	
CUL9	NA	0.25186563	
ALKBH4	NA	0.25181052	
MPP6	NA	0.25180036	
NKAIN2	NA	0.25178707	
CNTNAP1	NA	0.25176662	
DYNLL2	NA	0.25175875	
SWT1	NA	0.2517506	
CC2D1A	NA	0.25168476	
MCM4	NA	0.251639	
SIK3	NA	0.25162023	
CEP131	NA	0.25159055	
MXD3	NA	0.251533	
CENPM	NA	0.25152117	
TRIQK	NA	0.25149736	
ATG10	NA	0.25147122	
GEMIN7	NA	0.25143778	
U2AF1L4	NA	0.25140673	
PRR5-ARHGAP8	NA	0.25136986	
UST	NA	0.25131616	
NSDHL	NA	0.25127736	
KITLG	NA	0.25127086	
TOB2	NA	0.2511816	
SUDS3	NA	0.25117162	
ADAMTSL3	NA	0.25112692	
RELL2	NA	0.25110692	
CLCF1	NA	0.25109288	
KRT2	NA	0.2510922	
BAD	NA	0.25104427	
NSUN2	NA	0.25103733	
PUS3	NA	0.250994	
PBK	NA	0.25096434	
SUGP1	NA	0.25093573	
JOSD1	NA	0.25092724	
DENND1A	NA	0.25092345	
HS2ST1	NA	0.25090322	
RABIF	NA	0.25090048	
APBB3	NA	0.25089112	
EMID1	NA	0.25088206	
P4HA1	NA	0.250868	
AC073111.3	NA	0.25084427	
KNG1	NA	0.25076768	
ZBTB21	NA	0.25075582	
PGBD5	NA	0.25073594	
FHIT	NA	0.2507236	
UNC119B	NA	0.25065532	
MAP3K5	NA	0.25064585	
P3H2	NA	0.25064284	
PGM3	NA	0.250637	
KLHDC10	NA	0.25063536	
USP25	NA	0.2506234	
ERICH5	NA	0.25062084	
PFDN4	NA	0.2506093	
DIAPH3	NA	0.250603	
GEMIN8	NA	0.25057513	
ZNF326	NA	0.25054058	
TSPAN6	NA	0.25051907	
ARSB	NA	0.25050208	
SLC7A10	NA	0.2504258	
PCDH7	NA	0.25039053	
TMEM221	NA	0.25034696	
