NAME	TITLE	SCORE	
SLCO4A1	NA	0.3587165	
CRYGD	NA	0.358707	
C2CD4C	NA	0.35865676	
FRA10AC1	NA	0.35856453	
UBOX5	NA	0.35854694	
PCDHGB4	NA	0.35850847	
CILP2	NA	0.35848695	
SCN4A	NA	0.35840648	
SYCP2	NA	0.35839638	
MCUR1	NA	0.3583741	
OLIG1	NA	0.35835284	
CHST7	NA	0.3583513	
EME1	NA	0.35834664	
DEFB121	NA	0.35831487	
PDE11A	NA	0.3582342	
C11orf16	NA	0.3582214	
ADAMTS12	NA	0.35819045	
PDGFB	NA	0.35817897	
WDR17	NA	0.35814685	
LAMB1	NA	0.35809827	
P3H2	NA	0.3580842	
LYPD3	NA	0.35807738	
KITLG	NA	0.35798928	
LIN28B	NA	0.35795948	
FAM216B	NA	0.35787427	
TMEM237	NA	0.35768574	
TAGLN3	NA	0.35766965	
AC069544.2	NA	0.35766637	
ZFP42	NA	0.35758162	
SLC9C1	NA	0.35743985	
CYYR1	NA	0.35742325	
ZRSR2	NA	0.35741502	
TUBA3C	NA	0.35737637	
AGMO	NA	0.35735652	
AGBL2	NA	0.35732397	
NKX3-1	NA	0.35726166	
ALKBH1	NA	0.35718933	
PRKG1	NA	0.35717633	
EXTL1	NA	0.35716859	
SIM2	NA	0.35716322	
PIGO	NA	0.35710156	
CEACAM16	NA	0.35708147	
DPPA5	NA	0.35706383	
NEFH	NA	0.35704798	
SDHAF4	NA	0.3570332	
LIN52	NA	0.35700613	
SEM1	NA	0.35699704	
CHRNB2	NA	0.35696852	
LIAS	NA	0.35696054	
OTOP3	NA	0.35695344	
FKRP	NA	0.3568831	
C12orf42	NA	0.35684377	
FMO3	NA	0.35682437	
CLRN3	NA	0.3567936	
CLDN19	NA	0.3567816	
FAM216A	NA	0.3567772	
FRZB	NA	0.35676742	
GJC1	NA	0.35676268	
PEX12	NA	0.3567569	
CRB2	NA	0.35675323	
STMN2	NA	0.3566847	
PCDHAC2	NA	0.3566301	
MARVELD2	NA	0.3566142	
NOCT	NA	0.35660765	
SLC45A3	NA	0.35659212	
PRSS35	NA	0.35658833	
SLC49A4	NA	0.35651943	
FSTL5	NA	0.35649332	
HYAL1	NA	0.35641742	
TMEM212	NA	0.3563842	
MYB	NA	0.35636833	
CYP27C1	NA	0.35634425	
SCN2A	NA	0.35633096	
CXCL17	NA	0.35632423	
NANP	NA	0.35631213	
RTTN	NA	0.35631177	
SCTR	NA	0.35620874	
MSMP	NA	0.35618576	
GAST	NA	0.35614675	
LY6G6D	NA	0.35613573	
DRD4	NA	0.3560577	
ANKRD40CL	NA	0.35603747	
CDRT1	NA	0.3559524	
SRD5A2	NA	0.35588506	
PPP1R3C	NA	0.35582355	
TRIQK	NA	0.35580498	
ZNF180	NA	0.35579246	
NOX5	NA	0.35573032	
FAM199X	NA	0.35562608	
CDC42EP1	NA	0.35561687	
ATP1B1	NA	0.35555264	
STPG4	NA	0.35544074	
ADIPOQ	NA	0.3554376	
ANKRD37	NA	0.35537365	
PTH2R	NA	0.35528848	
H3C6	NA	0.35526976	
CDH5	NA	0.35520583	
C20orf204	NA	0.3551731	
STON1-GTF2A1L	NA	0.35516757	
DPPA3	NA	0.35514754	
SCT	NA	0.35498694	
SLIT1	NA	0.35494247	
LRTM2	NA	0.3549026	
HAPLN2	NA	0.35478267	
PREX2	NA	0.35474423	
MECOM	NA	0.35474065	
DPT	NA	0.35473457	
PCDHA7	NA	0.35467327	
PKD1L1	NA	0.35462755	
GNPNAT1	NA	0.3545971	
GABRB3	NA	0.35453323	
URB1	NA	0.35451934	
FOXO4	NA	0.35450524	
ZNF461	NA	0.35440436	
CPN2	NA	0.35437328	
CENPH	NA	0.35435808	
RNF175	NA	0.35435507	
ID3	NA	0.3543139	
KREMEN2	NA	0.35431346	
SDC3	NA	0.3542802	
AC004223.3	NA	0.35422233	
HAUS5	NA	0.35416588	
HTR1E	NA	0.35412726	
SMIM8	NA	0.3541029	
RXYLT1	NA	0.35408273	
PTPN5	NA	0.3540746	
INO80C	NA	0.35405982	
HRC	NA	0.35397425	
ZNF500	NA	0.3539719	
LHX9	NA	0.3539498	
NME9	NA	0.35393557	
LUZP2	NA	0.3538605	
PSG4	NA	0.35382125	
CCDC170	NA	0.35377538	
KLC3	NA	0.35375854	
GPR142	NA	0.35370427	
ADH1B	NA	0.3537014	
PDIK1L	NA	0.35368863	
ZNF304	NA	0.35360885	
RCE1	NA	0.35357213	
IMMP1L	NA	0.35347918	
RGS17	NA	0.35342082	
BHMT	NA	0.35341305	
NDUFA4L2	NA	0.35335338	
BEND4	NA	0.35334456	
WDR59	NA	0.35333124	
RTKN	NA	0.3532769	
ALS2CL	NA	0.35319835	
UGT2B10	NA	0.3531555	
ATAD2	NA	0.35304326	
OGFOD3	NA	0.35295507	
EEF1AKNMT	NA	0.35292545	
LKAAEAR1	NA	0.3529175	
PARD3	NA	0.3528905	
STAMBP	NA	0.35283637	
ARL13B	NA	0.35269934	
MS4A15	NA	0.3526366	
KCTD14	NA	0.35259786	
SPATS1	NA	0.35259035	
CRB3	NA	0.35257643	
FAM25G	NA	0.35254842	
PALB2	NA	0.35252127	
SLC2A2	NA	0.35249728	
MS4A12	NA	0.35247064	
PCDHA1	NA	0.35244069	
SFTPC	NA	0.35243616	
CYP4F8	NA	0.35239956	
TSGA10	NA	0.35235575	
RORB	NA	0.35232228	
SHISAL2B	NA	0.3522387	
STK31	NA	0.3522087	
FICD	NA	0.3520876	
ATP12A	NA	0.35203674	
WFDC2	NA	0.35200143	
GJB5	NA	0.35199577	
TNFAIP8L1	NA	0.35194907	
EPB41L5	NA	0.3518465	
PROKR2	NA	0.35180813	
CNRIP1	NA	0.35175395	
LOX	NA	0.35160473	
IL17RC	NA	0.35156798	
PLA2G2E	NA	0.35154817	
NTNG1	NA	0.3514872	
EPDR1	NA	0.35142455	
GNAT3	NA	0.3513852	
AGR3	NA	0.35136554	
KRT79	NA	0.3513591	
TEX55	NA	0.35132885	
METTL15	NA	0.3513048	
CHDH	NA	0.3512477	
TACC2	NA	0.35118833	
SETBP1	NA	0.35106853	
NUDT7	NA	0.3510606	
ZNF480	NA	0.3510498	
AQP2	NA	0.3510471	
GPC6	NA	0.35102764	
CTXN2	NA	0.35098293	
USP43	NA	0.35097176	
TMC4	NA	0.3509276	
DCPS	NA	0.3508751	
TUBG2	NA	0.3508618	
ZNF528	NA	0.35084614	
DUSP26	NA	0.350807	
AC114490.3	NA	0.35076752	
TBATA	NA	0.35076594	
FAM120C	NA	0.3507189	
SFRP2	NA	0.35068327	
DPCD	NA	0.35065225	
HCFC2	NA	0.3505708	
CEP89	NA	0.3505028	
CLVS2	NA	0.3504672	
ADRB3	NA	0.35035983	
PPP2R3A	NA	0.35032022	
RPE65	NA	0.35028732	
CAPN10	NA	0.35020214	
DAGLB	NA	0.35018224	
EEF1AKMT2	NA	0.35014558	
CAMKMT	NA	0.35013998	
PSKH2	NA	0.35012046	
SLX4IP	NA	0.35011297	
RABIF	NA	0.35003707	
CDK5	NA	0.35001597	
MECR	NA	0.35000604	
SMC1A	NA	0.34999245	
CFTR	NA	0.34998992	
PCDH18	NA	0.34994793	
RGS21	NA	0.3499292	
CLRN2	NA	0.34989908	
TNKS1BP1	NA	0.34987777	
SLC22A17	NA	0.34986892	
SPARCL1	NA	0.34985724	
TCEAL9	NA	0.3497352	
ZNF729	NA	0.34973478	
ETAA1	NA	0.3496433	
PAK1IP1	NA	0.349552	
PTPRH	NA	0.34952408	
FAM189A2	NA	0.34947565	
TEKT1	NA	0.3494333	
ATG4D	NA	0.3494325	
PRKG2	NA	0.3494312	
COL5A1	NA	0.34939247	
SLC2A14	NA	0.34932318	
MRPL12	NA	0.34931815	
ZNF782	NA	0.34928727	
MIPEP	NA	0.3492458	
EVPL	NA	0.34923783	
CGB7	NA	0.34922794	
NCCRP1	NA	0.34918335	
ASB1	NA	0.34910503	
FAXC	NA	0.349052	
CNN1	NA	0.34892496	
LYPD8	NA	0.34886605	
KBTBD11	NA	0.34879854	
PDZRN4	NA	0.3487923	
PBX1	NA	0.34876966	
ATP4A	NA	0.3487105	
ZNF763	NA	0.34864116	
VAX1	NA	0.3486173	
KLHDC8B	NA	0.34861144	
CADPS2	NA	0.3485566	
HSCB	NA	0.34850445	
PPY	NA	0.34845433	
STARD13	NA	0.34844294	
TOGARAM1	NA	0.34831402	
SPDEF	NA	0.34829554	
MEOX2	NA	0.3482184	
MYADML2	NA	0.3481825	
ZNF17	NA	0.34812137	
ACKR1	NA	0.34812075	
CDCP2	NA	0.3481021	
GRM3	NA	0.34802935	
SYT3	NA	0.3480213	
SLCO1B1	NA	0.34799233	
TNNC1	NA	0.34793174	
TIE1	NA	0.3479236	
POMGNT2	NA	0.34788513	
THY1	NA	0.34780636	
RAD18	NA	0.34775507	
CHST9	NA	0.34774294	
HOXC6	NA	0.34771252	
ZNF285	NA	0.34770566	
GINS3	NA	0.34769148	
AGXT	NA	0.34762153	
NME5	NA	0.3476184	
ZNF556	NA	0.34760675	
MYO3A	NA	0.3475975	
DNAH9	NA	0.3475642	
SEPTIN14	NA	0.34753442	
GNL3L	NA	0.34749216	
CCDC112	NA	0.34748918	
CPNE6	NA	0.34748587	
ZFAND4	NA	0.34748036	
NKAP	NA	0.34743214	
ZNF557	NA	0.3474085	
CISD3	NA	0.3473827	
GALNT17	NA	0.34737933	
CCDC60	NA	0.34736323	
KRTCAP3	NA	0.3473384	
C1orf109	NA	0.34728706	
SOCS1	NA	0.34725174	
TTC6	NA	0.34722567	
SYCN	NA	0.34721282	
DESI2	NA	0.34719723	
ZNF530	NA	0.34718296	
DPPA2	NA	0.34717977	
C11orf1	NA	0.3471795	
HSPB8	NA	0.34715092	
TTR	NA	0.34709528	
ZBTB22	NA	0.34708792	
CCN4	NA	0.3469923	
AGBL4	NA	0.34695134	
TOMM40L	NA	0.34694964	
MACC1	NA	0.3469184	
TSTD3	NA	0.34675974	
WNT3	NA	0.34674102	
DNAI3	NA	0.34667465	
PPP2R2D	NA	0.34667164	
C2orf74	NA	0.34665933	
TMEM255A	NA	0.34663078	
FGF6	NA	0.3466005	
CRYAB	NA	0.3465896	
CST2	NA	0.3465809	
DYRK1B	NA	0.34649608	
ZNF765	NA	0.3464137	
ZC3H12B	NA	0.34632698	
BBOX1	NA	0.34631345	
SYT8	NA	0.34628063	
FAM153A	NA	0.3462292	
REM2	NA	0.34616983	
CTNND2	NA	0.34614712	
TMEM100	NA	0.34613967	
LSM3	NA	0.346098	
TRIM16	NA	0.34608844	
NKX2-5	NA	0.34606597	
ISLR2	NA	0.3460605	
TRARG1	NA	0.3460388	
TMPRSS11F	NA	0.34601465	
RPAP2	NA	0.34597814	
ZIM3	NA	0.34588537	
TTC23L	NA	0.34585288	
CST4	NA	0.34581065	
HCCS	NA	0.34573942	
SUCNR1	NA	0.34572482	
HS3ST1	NA	0.34570235	
SORD	NA	0.34570163	
FEZF1	NA	0.3456818	
CBY3	NA	0.34566474	
GSG1L	NA	0.34564826	
GSTA5	NA	0.34560388	
ITLN2	NA	0.34559938	
CCDC27	NA	0.345542	
TMTC3	NA	0.34552518	
CCDC78	NA	0.34552428	
LRRC4C	NA	0.34549144	
TRMT1L	NA	0.3454841	
BMP6	NA	0.34541854	
SLC5A8	NA	0.34538117	
SHH	NA	0.3453773	
ACOT11	NA	0.3453434	
ST8SIA6	NA	0.3453082	
CNN3	NA	0.3452411	
BMP3	NA	0.3452346	
ADCK1	NA	0.34519035	
ZCCHC14	NA	0.3451742	
PCBD2	NA	0.34513813	
NKRF	NA	0.34512246	
PPP1R14D	NA	0.3451101	
SMOC2	NA	0.34510654	
KCNN3	NA	0.3450782	
SERTM1	NA	0.34505448	
MYO10	NA	0.34500304	
CALCR	NA	0.34496903	
SCGB1A1	NA	0.3448996	
NGF	NA	0.34488934	
FAM20B	NA	0.34488133	
MCOLN3	NA	0.34487337	
GNAO1	NA	0.34478465	
THAP1	NA	0.34478316	
TMEM97	NA	0.34477895	
CAPN11	NA	0.3447609	
LEFTY2	NA	0.34473005	
METTL21C	NA	0.34469718	
ERICH6B	NA	0.34468308	
AL355102.2	NA	0.34460667	
PCDHB2	NA	0.34459862	
PRAMEF10	NA	0.34459072	
RBMX2	NA	0.34452185	
PCDHGA11	NA	0.34444422	
GAS2L1	NA	0.3443825	
KLHL11	NA	0.34438187	
CRISP2	NA	0.34437838	
CASQ2	NA	0.34434757	
KLHDC8A	NA	0.34428632	
FAM3D	NA	0.34428182	
SMCO1	NA	0.34423563	
CCNYL1	NA	0.34414226	
TMCO6	NA	0.34413776	
ANKRD52	NA	0.34411687	
SURF2	NA	0.3440868	
APOE	NA	0.34399074	
NWD1	NA	0.34398896	
PCDHAC1	NA	0.34395286	
MYH7	NA	0.34394434	
PRAC2	NA	0.34390613	
FAM90A1	NA	0.34390223	
SFXN5	NA	0.34387708	
ECT2	NA	0.343732	
E2F6	NA	0.34369195	
TMEM233	NA	0.3436602	
VWA5B2	NA	0.3436233	
DNAJC5G	NA	0.34360704	
RAB17	NA	0.3435752	
RPL3L	NA	0.34356132	
PANX3	NA	0.34354234	
CASR	NA	0.343497	
RIDA	NA	0.34344366	
NTN4	NA	0.34336367	
ZNF777	NA	0.34336254	
CALCA	NA	0.34333283	
CLYBL	NA	0.34331226	
RASSF9	NA	0.34329727	
PCDHA4	NA	0.343275	
MEP1A	NA	0.34325498	
DNAJC5B	NA	0.3432455	
CCDC102A	NA	0.34313005	
MTUS2	NA	0.34307882	
LBHD2	NA	0.34307784	
EMC2	NA	0.34305117	
ATCAY	NA	0.3429585	
ACAD10	NA	0.3429534	
AGT	NA	0.3428964	
ART4	NA	0.34286568	
SNTG1	NA	0.34285024	
NFE2L3	NA	0.34280443	
ZNF133	NA	0.34278217	
ADAD1	NA	0.34275663	
EVA1B	NA	0.34272793	
PTPN13	NA	0.34272352	
PRR22	NA	0.34268835	
PRDX4	NA	0.34265926	
ADORA3	NA	0.34262106	
HBZ	NA	0.342615	
FREM2	NA	0.34257537	
INO80B	NA	0.34256342	
NPHS2	NA	0.3425375	
EVC2	NA	0.34252897	
GATD1	NA	0.34240758	
PCK1	NA	0.34236908	
CDX2	NA	0.34234577	
VSX2	NA	0.34233132	
SHANK2	NA	0.34232903	
TMEM179	NA	0.34228802	
ARSI	NA	0.3422026	
FASTKD3	NA	0.34217957	
RAB25	NA	0.34215817	
FAH	NA	0.34215155	
AC011530.1	NA	0.3420912	
NECTIN3	NA	0.34206954	
LRRC26	NA	0.3419891	
COL1A2	NA	0.3419349	
BRPF3	NA	0.34182853	
TMEM260	NA	0.34181693	
TNP1	NA	0.34170604	
MRPS36	NA	0.3416388	
SRARP	NA	0.34158066	
FFAR3	NA	0.34157228	
DYDC1	NA	0.34154636	
CD5L	NA	0.34152913	
GABRB2	NA	0.34146345	
CSF2	NA	0.34146285	
SFRP5	NA	0.34145105	
LIN28A	NA	0.34144843	
ADARB1	NA	0.34143817	
EYA1	NA	0.3413922	
CPT2	NA	0.3413683	
TMEM234	NA	0.34132776	
UCN2	NA	0.34126633	
SPATA21	NA	0.3412459	
TMEM239	NA	0.34123886	
PTH	NA	0.3411747	
GRAMD1C	NA	0.34114227	
FGF14	NA	0.3411291	
DSCAM	NA	0.34109372	
PI4K2B	NA	0.34106576	
MOB3B	NA	0.34103838	
XIRP1	NA	0.3410311	
BMP5	NA	0.34097517	
CYP2F1	NA	0.34096882	
FNDC8	NA	0.34096754	
BOK	NA	0.34085813	
ISOC2	NA	0.34085166	
NPY1R	NA	0.34084982	
LGSN	NA	0.34078908	
RP9	NA	0.34077933	
ZIM2	NA	0.34077424	
CRP	NA	0.3407668	
UNC119B	NA	0.34074453	
ZNF829	NA	0.34073052	
NEK10	NA	0.3406021	
MYOC	NA	0.34059405	
SQLE	NA	0.34050748	
CNTN5	NA	0.34045798	
GBP6	NA	0.34044662	
SLC30A9	NA	0.34040844	
PRAMEF1	NA	0.34031874	
FTCD	NA	0.34027255	
CYP27B1	NA	0.34024128	
GRIN2D	NA	0.34020135	
SGIP1	NA	0.34016776	
CASP14	NA	0.34014967	
AMBP	NA	0.34013617	
FUZ	NA	0.34003738	
SYT2	NA	0.3399928	
MSANTD3	NA	0.3399548	
ITGA10	NA	0.3399217	
ADCY8	NA	0.33991733	
TMEM171	NA	0.33989635	
GSG1	NA	0.3398371	
ADRA1A	NA	0.33981737	
RNF180	NA	0.3397857	
PAH	NA	0.3397218	
ITGA2	NA	0.3396838	
DUOX2	NA	0.33963618	
AP3S2	NA	0.33960742	
TMEM182	NA	0.33959815	
TBX10	NA	0.33952954	
INAVA	NA	0.33951634	
CELA2A	NA	0.3394702	
ZFP57	NA	0.3394092	
BDKRB2	NA	0.33940285	
RAB11FIP5	NA	0.33937517	
CORIN	NA	0.33935574	
INS-IGF2	NA	0.33933625	
CCL11	NA	0.33931124	
LAMC3	NA	0.33926165	
SEPTIN12	NA	0.3392361	
WNT8A	NA	0.33920902	
AS3MT	NA	0.33908778	
CHRNA1	NA	0.33904627	
BEX5	NA	0.33896005	
ANXA13	NA	0.3389541	
TTC9C	NA	0.33890924	
PRAMEF2	NA	0.33889538	
CXCL14	NA	0.33887213	
CAPSL	NA	0.33884424	
STRIT1	NA	0.33884388	
KPNA7	NA	0.3387931	
GRXCR2	NA	0.3387878	
LMTK2	NA	0.3387746	
ANKUB1	NA	0.3387716	
DRD1	NA	0.33874232	
IGF1	NA	0.3386842	
TMEM196	NA	0.33861148	
C16orf78	NA	0.33858377	
SHLD3	NA	0.33858085	
CDKL4	NA	0.33855835	
NKX6-3	NA	0.33848575	
PCDHGB6	NA	0.3384774	
TMPRSS2	NA	0.33847103	
ELF4	NA	0.33846986	
DEFB104A	NA	0.33846086	
TYW5	NA	0.33845276	
OTUD6B	NA	0.3384377	
GJA1	NA	0.33842823	
DNTTIP1	NA	0.33838424	
SNX25	NA	0.33834836	
NUTM2B	NA	0.3383438	
TMEM134	NA	0.3383406	
HOXC11	NA	0.33832437	
MMS22L	NA	0.3382062	
ZNF229	NA	0.3381946	
TLX3	NA	0.33817998	
SELENOV	NA	0.33814874	
LMO3	NA	0.33814386	
CLCNKB	NA	0.33808312	
CREB3L4	NA	0.3380479	
MANEAL	NA	0.3379333	
MSH3	NA	0.3379332	
LIN9	NA	0.33785716	
ASTN1	NA	0.33785495	
AMER3	NA	0.33781186	
SPINK1	NA	0.33780944	
FAM205A	NA	0.33774385	
MYZAP	NA	0.33771464	
AFM	NA	0.3377031	
KRT6C	NA	0.33765912	
ZNF155	NA	0.33762327	
NDUFV3	NA	0.33747205	
PDGFRA	NA	0.33745795	
TYMS	NA	0.33742747	
HCRTR1	NA	0.33741912	
GRIK1	NA	0.33740717	
RNF8	NA	0.33739236	
DIO2	NA	0.3373094	
FAM122C	NA	0.33727488	
NEO1	NA	0.3372594	
TPTE2	NA	0.33719447	
CDCP1	NA	0.3371767	
PCSK9	NA	0.33716995	
AOPEP	NA	0.33713216	
RAET1L	NA	0.33711103	
AMDHD1	NA	0.3370489	
TWSG1	NA	0.33699852	
TEAD2	NA	0.33696043	
THUMPD2	NA	0.33695424	
PCYOX1	NA	0.3369215	
MYL10	NA	0.33689085	
HOXA2	NA	0.33688372	
NPFF	NA	0.33684465	
UBXN8	NA	0.3368124	
ZWILCH	NA	0.3367816	
IL17D	NA	0.33674693	
KCNA2	NA	0.33668178	
P2RX3	NA	0.33664218	
HOXB6	NA	0.33662146	
ANKS1A	NA	0.3365956	
LOXL1	NA	0.33659074	
CXCL1	NA	0.33645502	
DEFB110	NA	0.33639976	
CNFN	NA	0.3363556	
KLK15	NA	0.33634388	
TFF3	NA	0.336324	
APOA2	NA	0.33628058	
LRRC15	NA	0.336249	
DDX43	NA	0.33624396	
PCLO	NA	0.33624285	
CYTL1	NA	0.33615866	
ME1	NA	0.33612132	
HHIPL1	NA	0.33610666	
ANKRD45	NA	0.33608845	
EPX	NA	0.33608258	
SNX31	NA	0.3360505	
BOLA3	NA	0.33604383	
C1QTNF4	NA	0.33596414	
ZNF578	NA	0.3359612	
XYLT2	NA	0.3359486	
C1orf116	NA	0.33592588	
CCL22	NA	0.33591235	
BPIFC	NA	0.33580643	
TBC1D21	NA	0.33579376	
TATDN3	NA	0.3357852	
ITIH2	NA	0.33577213	
GALR3	NA	0.335763	
IGSF11	NA	0.33574945	
UPB1	NA	0.33574295	
WFIKKN2	NA	0.3356311	
ZSCAN5A	NA	0.33561644	
PCDHB11	NA	0.3355863	
LBX2	NA	0.3355842	
IGFBP4	NA	0.33556432	
FSD1	NA	0.3354671	
RBM46	NA	0.335453	
C1orf232	NA	0.33544722	
RASAL2	NA	0.3354359	
LRRTM3	NA	0.33541185	
ADH1C	NA	0.3354034	
POU1F1	NA	0.33537194	
PDCD2L	NA	0.335266	
RPP25L	NA	0.33525962	
CAPN9	NA	0.3352052	
MMP26	NA	0.33518833	
CELF3	NA	0.3351682	
MAPKAPK5	NA	0.3351579	
C1orf167	NA	0.33515412	
TPPP2	NA	0.33512092	
PDCD11	NA	0.33511266	
FGA	NA	0.33509842	
ADH1A	NA	0.33507434	
RFC5	NA	0.33506206	
AC010325.1	NA	0.33504668	
USP31	NA	0.33502027	
KIAA1217	NA	0.3350173	
AMER2	NA	0.33501646	
CARNS1	NA	0.33501428	
SRRM3	NA	0.33498788	
USP29	NA	0.33498675	
B4GALNT3	NA	0.33494416	
SDC2	NA	0.33489925	
SLC13A5	NA	0.33483773	
ACTC1	NA	0.33479682	
PLA2G2A	NA	0.3347857	
ADAMTSL1	NA	0.33478114	
TSPAN11	NA	0.33477706	
KLK13	NA	0.3346977	
C8B	NA	0.3346824	
GK	NA	0.33466175	
DNAH14	NA	0.33465877	
SYCP2L	NA	0.3346506	
UMPS	NA	0.33464828	
COLEC11	NA	0.33463585	
APOA4	NA	0.33457923	
CABP1	NA	0.3345753	
BCL2L2	NA	0.33449003	
LYZL2	NA	0.33445662	
ABCA8	NA	0.3344403	
ZC2HC1A	NA	0.33441415	
DUSP23	NA	0.33436498	
GYS1	NA	0.33434868	
ODF4	NA	0.33433536	
RNASE13	NA	0.33427167	
TNP2	NA	0.3342541	
PCDH1	NA	0.33424437	
SCNN1B	NA	0.33423176	
FGF7	NA	0.33422062	
HOXD3	NA	0.33418414	
ASIP	NA	0.33409914	
SMIM23	NA	0.3340592	
FBXO16	NA	0.33404467	
SPIC	NA	0.33403367	
AKIP1	NA	0.33400294	
PLAT	NA	0.3339931	
SLC6A19	NA	0.33395046	
CYP24A1	NA	0.33385003	
GIMD1	NA	0.33375087	
S100A7	NA	0.33368155	
NUDCD2	NA	0.33364153	
ADAM18	NA	0.3336394	
PRSS38	NA	0.3335772	
PPP2R2C	NA	0.3335464	
MBL2	NA	0.33348837	
DHFR2	NA	0.3334778	
AL139260.3	NA	0.33343783	
PRRG4	NA	0.3334274	
NPY	NA	0.33340436	
GAS2L3	NA	0.3333822	
AL391650.1	NA	0.33335072	
CA8	NA	0.3333415	
HSPB7	NA	0.33333275	
NMBR	NA	0.3332655	
PNPLA4	NA	0.33324927	
KCNH3	NA	0.33321282	
LRRC7	NA	0.33316052	
NEGR1	NA	0.33315337	
MREG	NA	0.33313844	
RERGL	NA	0.33311594	
MOSPD1	NA	0.33307543	
AQP1	NA	0.333071	
EBF1	NA	0.33306244	
CGA	NA	0.3329679	
CDK8	NA	0.33295965	
RNASE9	NA	0.33290288	
CELA3A	NA	0.33287615	
ANKRD46	NA	0.33286336	
YES1	NA	0.33284736	
NDFIP2	NA	0.33284128	
TEX47	NA	0.33281794	
C1orf87	NA	0.33280766	
EGLN3	NA	0.33276457	
KNOP1	NA	0.3327051	
SERPINE1	NA	0.33266535	
CACNB4	NA	0.332663	
ENTPD3	NA	0.33261436	
PLXDC1	NA	0.33249444	
ACCSL	NA	0.33248278	
SYT1	NA	0.33242968	
MRGPRX2	NA	0.3323842	
FBXL2	NA	0.33237338	
DEFB108B	NA	0.33225802	
MASP1	NA	0.33223218	
KCTD17	NA	0.332222	
AVPR1B	NA	0.33217695	
WDR92	NA	0.3321501	
DEFA6	NA	0.33213305	
TEPP	NA	0.33211628	
SEMA3A	NA	0.33210027	
SLC25A47	NA	0.3320212	
AGR2	NA	0.33201864	
STAR	NA	0.33200294	
MRPS28	NA	0.33198345	
PSORS1C2	NA	0.3319663	
PCDHGA7	NA	0.33196363	
TAC3	NA	0.3319534	
AP1AR	NA	0.33191633	
SPTSSB	NA	0.33190614	
FAM163A	NA	0.33188438	
KIFBP	NA	0.33182448	
ZNF681	NA	0.33182254	
PLA2G5	NA	0.33180928	
CAPS2	NA	0.331793	
IZUMO2	NA	0.3317873	
KLKB1	NA	0.33178702	
COL9A2	NA	0.33172777	
ELAVL2	NA	0.33171389	
MEGF11	NA	0.3317096	
CD109	NA	0.33168414	
OTOL1	NA	0.33167145	
AP002748.5	NA	0.33165714	
SOD3	NA	0.33158183	
BCAS1	NA	0.33154774	
TMEM221	NA	0.33142924	
KRT4	NA	0.33141056	
TRPA1	NA	0.33138338	
PCDHGC3	NA	0.33137676	
STK36	NA	0.33137035	
GTF2H4	NA	0.33135748	
TEX49	NA	0.3313472	
C10orf82	NA	0.33134663	
PUDP	NA	0.33132777	
CRHR2	NA	0.3312978	
SEC14L3	NA	0.33128077	
TRIM63	NA	0.33124706	
P3R3URF	NA	0.33123505	
AGXT2	NA	0.33122334	
PINLYP	NA	0.3311513	
NCOA5	NA	0.33111805	
GGTLC1	NA	0.33109468	
CDADC1	NA	0.3310818	
HMGCS2	NA	0.3310785	
ASZ1	NA	0.33104768	
RAPGEF5	NA	0.33104554	
OGFOD1	NA	0.33103237	
FMNL2	NA	0.33102033	
CDC42EP2	NA	0.33101848	
L3MBTL3	NA	0.33100086	
TMEM108	NA	0.33099008	
CEP97	NA	0.33098686	
PNLDC1	NA	0.33097938	
SMAD1	NA	0.33092704	
NMUR2	NA	0.33091146	
RAPGEFL1	NA	0.33087072	
GNG13	NA	0.330861	
TAC1	NA	0.3308352	
ERRFI1	NA	0.33083427	
HAS1	NA	0.33077532	
C20orf173	NA	0.3307496	
SPIN2B	NA	0.33074322	
LRTM1	NA	0.33061954	
PTCD1	NA	0.33059365	
PRR30	NA	0.3305658	
CES3	NA	0.33053303	
LRRC31	NA	0.33051965	
ERI1	NA	0.33051926	
IL20	NA	0.3305154	
OPA3	NA	0.33051175	
TPSG1	NA	0.3305076	
BRI3BP	NA	0.33045715	
MB21D2	NA	0.3304089	
SLC66A2	NA	0.33039144	
FAM124B	NA	0.33035192	
BNIP5	NA	0.33031538	
MFSD2A	NA	0.33024567	
RRAS	NA	0.3302366	
APCS	NA	0.33023202	
BMPR1B	NA	0.3302309	
SLURP1	NA	0.33020598	
C10orf99	NA	0.33015746	
MYOG	NA	0.33014855	
BTBD17	NA	0.33012462	
GPR78	NA	0.3301213	
TMEM26	NA	0.3301178	
TRIM49	NA	0.33003154	
RNF148	NA	0.33001617	
MYLK4	NA	0.33000937	
AZGP1	NA	0.3299943	
GRK7	NA	0.329954	
SDC4	NA	0.32993647	
CCDC146	NA	0.32991064	
DGKG	NA	0.3299092	
GPN3	NA	0.32989612	
WDCP	NA	0.32987827	
NMNAT2	NA	0.32980892	
MUC6	NA	0.32978272	
TMEM104	NA	0.32978183	
USP53	NA	0.32976666	
MVB12A	NA	0.3296232	
GCKR	NA	0.32962027	
KCNG2	NA	0.32960916	
FMO4	NA	0.32956213	
PLPPR1	NA	0.32954285	
AL035078.4	NA	0.32946587	
DEXI	NA	0.32944763	
POSTN	NA	0.32944462	
ACRV1	NA	0.32942578	
CCDC198	NA	0.32942125	
TNFAIP8L3	NA	0.32938042	
CST1	NA	0.32936803	
RRP9	NA	0.32935068	
ANKRD54	NA	0.32930195	
